021-07-07 13:18:48,200 - DEBUG - Using function toMarkdown
2023-10-23 06:35:06,997 - INFO - Expense data is complete. Ready for database injection.
2023-10-23 06:35:06,997 - DEBUG - Using function injectData
2023-10-23 06:35:07,005 - INFO - Expense 8c727a60-9149-480f-ba30-352cf86d6e63 added to the databse for user thedropper
2023-10-23 08:07:50,994 - DEBUG - Using function toMarkdown
2023-10-30 14:25:07,774 - DEBUG - Using function toMarkdown
2023-10-30 14:32:40,967 - DEBUG - Using function saveDocument
2023-10-30 14:32:41,438 - DEBUG - [*] File saved
2023-10-30 14:32:41,438 - DEBUG - Using function checkCompletion
2023-10-30 14:32:41,438 - INFO - Missing: ['amount', 'reason', 'typex']
2023-10-30 14:32:41,438 - DEBUG - Expense dictionnary: 
2023-10-30 14:32:41,439 - DEBUG - [*] Caption identified
2023-10-30 14:32:41,439 - DEBUG - Using function parseText
2023-10-30 14:32:41,439 - DEBUG - Using function getCurrency
2023-10-30 14:32:41,596 - DEBUG - Using function getAmount
2023-10-30 14:32:41,596 - DEBUG - Using function getType
2023-10-30 14:32:41,596 - DEBUG - Using function getCurrency
2023-10-30 14:32:41,603 - DEBUG - Parsed text: 
2023-10-30 14:32:41,604 - DEBUG - Current dictionnary:
2023-10-30 14:32:41,604 - DEBUG - Expense dictionnary: 
2023-10-30 14:32:41,604 - DEBUG - Using function checkCompletion
2023-10-30 14:32:41,604 - INFO - Expense data is complete. Ready for database injection.
2023-10-30 14:32:41,604 - DEBUG - Using function injectData
2023-10-30 14:32:41,607 - INFO - Expense 94837b0b-c5e7-4039-8b4c-590e6768576a added to the databse for user thedropper
2023-10-30 14:32:53,777 - DEBUG - Using function toMarkdown
2023-11-01 07:28:06,286 - DEBUG - Using function saveDocument
2023-11-01 07:28:06,800 - DEBUG - [*] File saved
2023-11-01 07:28:06,800 - DEBUG - Using function checkCompletion
2023-11-01 07:28:06,800 - INFO - Missing: ['amount', 'reason', 'typex']
2023-11-01 07:28:06,800 - DEBUG - Expense dictionnary: 
2023-11-01 07:28:06,801 - DEBUG - [*] Caption identified
2023-11-01 07:28:06,801 - DEBUG - Using function parseText
2023-11-01 07:28:06,801 - DEBUG - Using function getCurrency
2023-11-01 07:28:07,002 - DEBUG - Using function getAmount
2023-11-01 07:28:07,002 - DEBUG - Using function getType
2023-11-01 07:28:07,002 - DEBUG - Using function getCurrency
2023-11-01 07:28:07,013 - DEBUG - Parsed text: 
2023-11-01 07:28:07,013 - DEBUG - Current dictionnary:
2023-11-01 07:28:07,013 - DEBUG - Expense dictionnary: 
2023-11-01 07:28:07,013 - DEBUG - Using function checkCompletion
2023-11-01 07:28:07,013 - INFO - Expense data is complete. Ready for database injection.
2023-11-01 07:28:07,013 - DEBUG - Using function injectData
2023-11-01 07:28:07,026 - INFO - Expense ffedae14-268a-4ae6-a28a-a816dd4e5735 added to the databse for user thedropper
2023-11-02 14:50:23,513 - DEBUG - thedropper with thibaut@segura.design tries to export expense items.
2023-11-02 14:50:23,556 - DEBUG - Date of expense: 2023-10-01 00:00:00.
2023-11-02 14:50:23,557 - DEBUG - [*] Connecting to the db
2023-11-02 14:50:23,557 - DEBUG - [*] Building the query
2023-11-02 14:50:23,557 - DEBUG - [*] Query built: SELECT * FROM items WHERE user=? AND date_expense>=?
2023-11-02 14:50:23,557 - DEBUG - [*] Executing the query
2023-11-02 14:50:23,558 - DEBUG - [*] 5 items found in db
2023-11-02 14:50:23,558 - DEBUG - [*] Loading the workbook template
2023-11-02 14:50:23,572 - DEBUG - [*] Filling the spreadsheet
2023-11-02 14:50:23,572 - DEBUG - [*] Saving the file on disk
2023-11-02 14:50:23,591 - DEBUG - [*] Creating filename for zip file
2023-11-02 14:50:23,591 - DEBUG - [*] Filling the zip archive with receipts
2023-11-02 14:50:23,603 - DEBUG - [*] Initiating mail object
2023-11-02 14:50:23,604 - DEBUG - [*] Creating the expense report attachment
2023-11-02 14:50:23,605 - DEBUG - [*] Creating the receipts attachment
2023-11-02 14:50:23,606 - DEBUG - [*] Sending the email
2023-11-02 14:50:24,355 - INFO - Export sent to thedropper
2023-11-03 12:30:55,613 - DEBUG - [*] Raw text identified`
2023-11-03 12:30:55,801 - DEBUG - Expense dictionnary: 
2023-11-03 12:30:55,802 - DEBUG - Using function checkCompletion
2023-11-03 12:30:55,802 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-03 12:31:35,583 - DEBUG - [*] Raw text identified`
2023-11-03 12:31:35,583 - DEBUG - Using function parseText
2023-11-03 12:31:35,583 - DEBUG - Using function getCurrency
2023-11-03 12:31:35,750 - DEBUG - Using function getAmount
2023-11-03 12:31:35,750 - DEBUG - Using function getType
2023-11-03 12:31:35,750 - DEBUG - Using function getCurrency
2023-11-03 12:31:35,758 - DEBUG - Parsed text: 
2023-11-03 12:31:35,758 - DEBUG - Current dictionnary:
2023-11-03 12:31:35,758 - DEBUG - Expense dictionnary: 
2023-11-03 12:31:35,758 - DEBUG - Using function checkCompletion
2023-11-03 12:31:35,758 - INFO - Missing: ['receipt']
2023-11-03 12:31:45,806 - DEBUG - Using function saveDocument
2023-11-03 12:31:46,240 - DEBUG - [*] Picutre saved
2023-11-03 12:31:46,240 - DEBUG - Using function checkCompletion
2023-11-03 12:31:46,241 - DEBUG - Expense dictionnary: 
2023-11-03 12:31:46,241 - INFO - Expense data is complete. Ready for database injection.
2023-11-03 12:31:46,241 - DEBUG - Using function injectData
2023-11-03 12:31:46,245 - INFO - Expense bb651760-3026-400d-9720-5b021b31a4a2 added to the databse for user thedropper
2023-11-05 09:29:54,968 - DEBUG - Using function toMarkdown
2023-11-09 11:01:45,948 - INFO - Initialising the classes
2023-11-09 11:01:45,951 - INFO - Starting the bot
2023-11-09 11:02:30,882 - DEBUG - Using function toMarkdown
2023-11-09 11:03:38,491 - INFO - Initialising the classes
2023-11-09 11:03:38,491 - INFO - Starting the bot
2023-11-09 11:08:19,754 - INFO - Initialising the classes
2023-11-09 11:08:19,754 - INFO - Starting the bot
2023-11-09 11:08:28,523 - DEBUG - [*] Raw text identified`
2023-11-09 11:08:28,523 - DEBUG - Using function parseText
2023-11-09 11:08:28,524 - DEBUG - Using function getCurrency
2023-11-09 11:08:28,641 - DEBUG - Using function getAmount
2023-11-09 11:08:28,642 - DEBUG - Using function getType
2023-11-09 11:08:28,642 - DEBUG - Using function getCurrency
2023-11-09 11:08:28,644 - DEBUG - Parsed text: 
2023-11-09 11:08:28,644 - DEBUG - Current dictionnary:
2023-11-09 11:08:28,644 - DEBUG - Expense dictionnary: 
2023-11-09 11:08:28,644 - DEBUG - Using function checkCompletion
2023-11-09 11:08:28,644 - INFO - Missing: ['receipt']
2023-11-09 11:09:32,141 - INFO - Initialising the classes
2023-11-09 11:09:32,141 - INFO - Starting the bot
2023-11-09 11:11:17,131 - INFO - Initialising the classes
2023-11-09 11:11:17,132 - INFO - Starting the bot
2023-11-09 11:11:35,745 - DEBUG - Using function saveDocument
2023-11-09 11:11:35,745 - ERROR - Could not save the attached document or photo for thedropper. Error: [Errno 2] No such file or directory: '/var/www/expenseBot/receipts/'
2023-11-09 11:11:35,745 - DEBUG - Using function checkCompletion
2023-11-09 11:11:35,745 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:11:35,745 - DEBUG - Expense dictionnary: 
2023-11-09 11:11:35,745 - DEBUG - [*] Caption identified
2023-11-09 11:11:35,745 - DEBUG - Using function parseText
2023-11-09 11:11:35,746 - DEBUG - Using function getCurrency
2023-11-09 11:11:35,858 - DEBUG - Using function getAmount
2023-11-09 11:11:35,858 - DEBUG - Using function getType
2023-11-09 11:11:35,858 - DEBUG - Using function getCurrency
2023-11-09 11:11:35,860 - DEBUG - Parsed text: 
2023-11-09 11:11:35,860 - DEBUG - Current dictionnary:
2023-11-09 11:11:35,860 - DEBUG - Expense dictionnary: 
2023-11-09 11:11:35,860 - DEBUG - Using function checkCompletion
2023-11-09 11:11:35,860 - INFO - Missing: ['receipt']
2023-11-09 11:11:57,138 - DEBUG - Using function saveDocument
2023-11-09 11:11:57,139 - ERROR - Could not save the attached document or photo for thedropper. Error: [Errno 2] No such file or directory: '/var/www/expenseBot/receipts/'
2023-11-09 11:11:57,139 - DEBUG - Using function checkCompletion
2023-11-09 11:11:57,139 - INFO - Missing: ['receipt']
2023-11-09 11:11:57,139 - DEBUG - Expense dictionnary: 
2023-11-09 11:13:20,916 - INFO - Initialising the classes
2023-11-09 11:13:20,916 - INFO - Starting the bot
2023-11-09 11:13:30,859 - DEBUG - Using function saveDocument
2023-11-09 11:13:30,861 - ERROR - Could not save the attached document or photo for thedropper. Error: [Errno 2] No such file or directory: 'receipts/'
2023-11-09 11:13:30,861 - DEBUG - Using function checkCompletion
2023-11-09 11:13:30,861 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:13:30,861 - DEBUG - Expense dictionnary: 
2023-11-09 11:14:37,009 - INFO - Initialising the classes
2023-11-09 11:14:37,009 - INFO - Starting the bot
2023-11-09 11:14:42,688 - DEBUG - Using function saveDocument
2023-11-09 11:14:43,298 - ERROR - Could not save the attached document or photo for thedropper. Error: [Errno 2] No such file or directory: 'file_0.jpg' -> 'receipts/thedropper/file_0.jpg'
2023-11-09 11:14:43,298 - DEBUG - Using function checkCompletion
2023-11-09 11:14:43,298 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:14:43,298 - DEBUG - Expense dictionnary: 
2023-11-09 11:17:01,355 - INFO - Initialising the classes
2023-11-09 11:17:01,356 - INFO - Starting the bot
2023-11-09 11:17:09,699 - DEBUG - Using function saveDocument
2023-11-09 11:17:09,700 - ERROR - Could not save the attached document or photo for thedropper. Error: name 'os' is not defined
2023-11-09 11:17:09,700 - DEBUG - Using function checkCompletion
2023-11-09 11:17:09,700 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:17:09,700 - DEBUG - Expense dictionnary: 
2023-11-09 11:17:38,040 - INFO - Initialising the classes
2023-11-09 11:17:38,040 - INFO - Starting the bot
2023-11-09 11:17:43,135 - DEBUG - Using function saveDocument
2023-11-09 11:17:43,288 - DEBUG - [*] Picutre saved
2023-11-09 11:17:43,288 - DEBUG - Using function checkCompletion
2023-11-09 11:17:43,288 - INFO - Missing: ['amount', 'reason', 'typex']
2023-11-09 11:17:43,288 - DEBUG - Expense dictionnary: 
2023-11-09 11:18:06,426 - DEBUG - [*] Raw text identified`
2023-11-09 11:18:06,426 - DEBUG - Using function parseText
2023-11-09 11:18:06,428 - DEBUG - Using function getCurrency
2023-11-09 11:18:06,551 - DEBUG - Using function getAmount
2023-11-09 11:18:06,551 - DEBUG - Using function getType
2023-11-09 11:18:06,551 - DEBUG - Using function getCurrency
2023-11-09 11:18:06,554 - DEBUG - Parsed text: 
2023-11-09 11:18:06,554 - DEBUG - Current dictionnary:
2023-11-09 11:18:06,554 - DEBUG - Expense dictionnary: 
2023-11-09 11:18:06,554 - DEBUG - Using function checkCompletion
2023-11-09 11:18:06,554 - INFO - Expense data is complete. Ready for database injection.
2023-11-09 11:18:06,554 - DEBUG - Using function injectData
2023-11-09 11:18:06,555 - INFO - Expense b5fe3318-dcc9-4444-9a8b-6528c422e5a3 added to the databse for user thedropper
2023-11-09 11:18:26,644 - DEBUG - Using function saveDocument
2023-11-09 11:18:26,644 - ERROR - Could not save the attached document or photo for thedropper. Error: [Errno 2] No such file or directory: '/Users/thibautsegura/Documents/Code/expenseBot/receipts/receipts/'
2023-11-09 11:18:26,644 - DEBUG - Using function checkCompletion
2023-11-09 11:18:26,644 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:18:26,644 - DEBUG - Expense dictionnary: 
2023-11-09 11:18:26,644 - DEBUG - [*] Caption identified
2023-11-09 11:18:26,644 - DEBUG - Using function parseText
2023-11-09 11:18:26,645 - DEBUG - Using function getCurrency
2023-11-09 11:18:26,735 - DEBUG - Using function getAmount
2023-11-09 11:18:26,736 - DEBUG - Using function getType
2023-11-09 11:18:26,736 - DEBUG - Using function getCurrency
2023-11-09 11:18:26,738 - DEBUG - Parsed text: 
2023-11-09 11:18:26,738 - DEBUG - Current dictionnary:
2023-11-09 11:18:26,738 - DEBUG - Expense dictionnary: 
2023-11-09 11:18:26,738 - DEBUG - Using function checkCompletion
2023-11-09 11:18:26,738 - INFO - Missing: ['receipt']
2023-11-09 11:19:39,126 - INFO - Initialising the classes
2023-11-09 11:19:39,127 - INFO - Starting the bot
2023-11-09 11:19:49,780 - DEBUG - Using function saveDocument
2023-11-09 11:19:49,938 - DEBUG - [*] Picutre saved
2023-11-09 11:19:49,938 - DEBUG - Using function checkCompletion
2023-11-09 11:19:49,938 - INFO - Missing: ['amount', 'reason', 'typex']
2023-11-09 11:19:49,938 - DEBUG - Expense dictionnary: 
2023-11-09 11:19:49,938 - DEBUG - [*] Caption identified
2023-11-09 11:19:49,939 - DEBUG - Using function parseText
2023-11-09 11:19:49,940 - DEBUG - Using function getCurrency
2023-11-09 11:19:50,056 - DEBUG - Using function getAmount
2023-11-09 11:19:50,056 - DEBUG - Using function getType
2023-11-09 11:19:50,056 - DEBUG - Using function getCurrency
2023-11-09 11:19:50,058 - DEBUG - Parsed text: 
2023-11-09 11:19:50,059 - DEBUG - Current dictionnary:
2023-11-09 11:19:50,059 - DEBUG - Expense dictionnary: 
2023-11-09 11:19:50,059 - DEBUG - Using function checkCompletion
2023-11-09 11:19:50,059 - INFO - Expense data is complete. Ready for database injection.
2023-11-09 11:19:50,059 - DEBUG - Using function injectData
2023-11-09 11:19:50,059 - INFO - Expense 7179941f-466d-483b-8dd5-2eb50a87ff73 added to the databse for user thedropper
2023-11-09 11:23:53,643 - INFO - Initialising the classes
2023-11-09 11:23:53,643 - INFO - Starting the bot
2023-11-09 11:24:00,105 - DEBUG - [*] Raw text identified`
2023-11-09 11:24:00,332 - DEBUG - Expense dictionnary: 
2023-11-09 11:24:00,332 - DEBUG - Using function checkCompletion
2023-11-09 11:24:00,332 - INFO - Missing: ['amount', 'reason', 'typex', 'receipt']
2023-11-09 11:25:14,336 - INFO - Initialising the classes
2023-11-09 11:25:14,336 - INFO - Starting the bot
2023-11-09 11:25:22,970 - DEBUG - [*] Raw text identified`
2023-11-09 11:25:22,970 - DEBUG - Using function parseText
2023-11-09 11:25:22,972 - DEBUG - Using function getCurrency
2023-11-09 11:25:22,972 - DEBUG - Using function getAmount
2023-11-09 11:25:22,973 - DEBUG - Using function getType
2023-11-09 11:25:22,973 - DEBUG - Using function getCurrency
2023-11-09 11:25:22,973 - DEBUG - Parsed text: 
2023-11-09 11:25:22,973 - DEBUG - Expense dictionnary: 
2023-11-09 11:25:22,973 - DEBUG - Using function checkCompletion
2023-11-09 11:25:22,973 - INFO - Missing: ['amount', 'receipt']
2023-11-09 11:33:21,507 - INFO - Initialising the classes
2023-11-09 11:33:21,508 - INFO - Starting the bot
2023-11-09 11:33:35,011 - DEBUG - Using function saveDocument
2023-11-09 11:33:35,144 - DEBUG - [*] Picutre saved
2023-11-09 11:33:35,144 - DEBUG - Using function checkCompletion
2023-11-09 11:33:35,145 - INFO - Missing: ['amount', 'reason', 'typex']
2023-11-09 11:33:35,145 - DEBUG - Expense dictionnary: 
2023-11-09 11:34:49,235 - INFO - Initialising the classes
2023-11-09 11:34:49,236 - INFO - Starting the bot
2023-11-09 11:34:56,364 - DEBUG - [*] Raw text identified`
2023-11-09 11:34:56,364 - DEBUG - Using function parseText
2023-11-09 11:34:56,365 - DEBUG - Using function getCurrency
2023-11-09 11:34:56,501 - DEBUG - Using function getAmount
2023-11-09 11:34:56,501 - DEBUG - Using function getType
2023-11-09 11:34:56,501 - DEBUG - Using function getCurrency
2023-11-09 11:34:56,503 - DEBUG - Parsed text: 
2023-11-09 11:34:56,503 - DEBUG - Current dictionnary:
2023-11-09 11:34:56,503 - DEBUG - Expense dictionnary: 
2023-11-09 11:34:56,503 - DEBUG - Using function checkCompletion
2023-11-09 11:34:56,503 - INFO - Missing: ['receipt']
2023-11-09 11:35:35,016 - INFO - Initialising the classes
2023-11-09 11:35:35,017 - INFO - Starting the bot
2023-11-09 11:37:58,153 - INFO - Initialising the classes
2023-11-09 11:37:58,153 - INFO - Starting the bot
2023-11-09 14:52:47,347 - INFO - Initialising the classes
2023-11-09 14:52:47,347 - INFO - Starting the bot
2023-11-09 14:52:50,852 - DEBUG - Using function toMarkdown
2023-11-09 16:25:47,215 - INFO - Initialising the classes
2023-11-09 16:25:47,215 - INFO - Starting the bot
2023-11-09 16:26:52,258 - INFO - Initialising the classes
2023-11-09 16:26:52,258 - INFO - Starting the bot
2023-11-09 16:28:13,710 - INFO - Initialising the classes
2023-11-09 16:28:13,710 - INFO - Starting the bot
2023-11-09 16:30:22,632 - INFO - Initialising the classes
2023-11-09 16:30:22,632 - INFO - Starting the bot
2023-11-09 16:30:31,339 - INFO - Initialising the classes
2023-11-09 16:30:31,339 - INFO - Starting the bot
2023-11-09 16:31:49,555 - INFO - Initialising the classes
2023-11-09 16:31:49,555 - INFO - Starting the bot
2023-11-09 16:32:10,700 - INFO - Initialising the classes
2023-11-09 16:32:10,701 - INFO - Starting the bot
2023-11-09 16:32:33,584 - INFO - Initialising the classes
2023-11-09 16:32:33,585 - INFO - Starting the bot
2023-11-09 16:34:05,306 - INFO - Initialising the classes
2023-11-09 16:34:05,307 - INFO - Starting the bot
2023-11-09 16:35:12,096 - INFO - Initialising the classes
2023-11-09 16:35:12,096 - INFO - Starting the bot
2023-11-09 16:36:58,475 - INFO - Initialising the classes
2023-11-09 16:36:58,475 - INFO - Starting the bot
2023-11-09 16:37:40,715 - INFO - Initialising the classes
2023-11-09 16:37:40,715 - INFO - Starting the bot
2023-11-09 16:38:25,222 - INFO - Initialising the classes
2023-11-09 16:38:25,222 - INFO - Starting the bot
2023-11-09 16:39:31,184 - INFO - Initialising the classes
2023-11-09 16:39:31,184 - INFO - Starting the bot
2023-11-09 16:40:42,314 - INFO - Initialising the classes
2023-11-09 16:40:42,314 - INFO - Starting the bot
2023-11-09 16:41:09,829 - INFO - Initialising the classes
2023-11-09 16:41:09,829 - INFO - Starting the bot
2023-11-09 16:41:54,146 - INFO - Initialising the classes
2023-11-09 16:41:54,147 - INFO - Starting the bot
2023-11-09 16:44:26,482 - INFO - Initialising the classes
2023-11-09 16:44:26,482 - INFO - Starting the bot
2023-11-09 16:44:47,522 - INFO - Initialising the classes
2023-11-09 16:44:47,523 - INFO - Starting the bot
2023-11-09 16:45:19,434 - INFO - Initialising the classes
2023-11-09 16:45:19,434 - INFO - Starting the bot
2023-11-09 16:45:57,002 - INFO - Initialising the classes
2023-11-09 16:45:57,003 - INFO - Starting the bot
2023-11-09 16:46:58,449 - INFO - Initialising the classes
